Date,S&P,Dividend,Earnings,CPI,Date Fraction,Long Interest Rate,Real Price,Real Dividend,Real Total Return Price,Real Earnings,Real TR Scaled Earnings,CAPE,TR CAPE,Excess CAPE Yield,Monthly Bond Returns,Monthly Real Bond Returns,10 Year Real Stock Return,10 Year Real Bond Return,10 Year Excess Return
1942.08,8.59,0.633333,0.953333,16.5,1942.624999999935,2.4658333333333338,169.41458303030308,12.490785345090915,7607.263659915855,18.801922314787884,844.2672277879583,9.0128230475643,11.634971805540614,0.10656446054631456,1.001981619756691,13.66547753487983,0.12197623362054477,-0.026321898240336705,0.14829813186088148
1942.09,8.68,0.62,0.94,16.5,1942.7083333332682,2.466666666666667,171.18959030303037,12.227827878787883,7732.722994625373,18.538964848484856,837.414702182932,9.077829839371509,11.74514580920028,0.10652043750087245,1.0019823171236515,13.692557315147566,0.11889433414901429,-0.02639555055989662,0.1452898847089109
1942.1,9.32,0.61,0.97,16.7,1942.7916666666015,2.4675000000000002,181.61052455089828,11.886525748502999,8248.185404710615,18.901524550898213,858.4484809623709,9.599176749352992,12.442152869609721,0.10252615661656947,1.0019830144904518,13.555392517884396,0.1098881743913176,-0.025294538636276176,0.13518271302759377
1942.11,9.47,0.6,1.0,16.8,1942.8749999999347,2.4683333333333337,183.43502738095245,11.62207142857143,8375.035180248009,19.370119047619053,884.375415020909,9.66133415217166,12.543111801092833,0.10323139333544545,1.001983711857092,13.501426194232602,0.11218932404266657,-0.024784204688455325,0.1369735287311219
1942.12,9.52,0.59,1.03,16.9,1942.958333333268,2.4691666666666667,183.31238816568055,11.360746745562135,8412.660382816059,19.83316804733729,910.1932977206451,9.61751410328318,12.504872502621101,0.1050825805493547,1.0019844092235723,13.448160558707544,0.1165999104835409,-0.024276050828246576,0.14087596131178748
1943.01,10.09,0.59,1.04333,16.9,1943.0416666666013,2.47,194.2880248520711,11.360746745562135,8959.807324730655,20.089843901775158,926.4653891091411,10.150534220432085,13.213565770538397,0.10119365235814595,1.0019851065898928,13.474847212560325,0.11109544759668788,-0.02397965042229122,0.1350750980189791
1943.02,10.69,0.59,1.05667,16.9,1943.1249999999345,2.470833333333333,205.84132662721902,11.360746745562135,9536.26007547109,20.346712311242612,942.6267477968229,10.70898299522127,13.952601800590957,0.09765444905290484,1.001985803956053,13.501596220559778,0.10374760436908259,-0.023330119465403643,0.12707772383448623
1943.03,11.07,0.59,1.07,17.2,1943.2083333332678,2.4716666666666667,209.44053837209313,11.162594186046515,9746.10036076824,20.244026744186055,942.0349942205976,10.850541744036803,14.146459872218628,0.09905521660067994,1.0019865013220532,13.292447143565951,0.10198223940225426,-0.021698297281205203,0.12368053668345946
1943.04,11.44,0.59,1.08,17.4,1943.291666666601,2.4725,213.95298390804606,11.034288505747131,9998.87148653155,20.198358620689667,943.9494060711606,11.03922714293969,14.400210502607525,0.09866495426069262,1.0019871986878939,13.16576234753491,0.09414716865039496,-0.021028564348838708,0.11517573299923367
1943.05,11.89,0.59,1.09,17.5,1943.3749999999343,2.4733333333333336,221.09828685714294,10.971235428571433,10375.527277319152,20.26889257142858,951.1627192832528,11.362215800613692,14.827344489187846,0.0966736074485306,1.0019878960535744,13.11654290272164,0.09078877487424175,-0.022651444214162098,0.11344021908840385
